Timestamp	 WS(m/s)	 WDv(deg)	 Ta(C)	 RH(%)	 Prs(hPa)	 Prcp(mm)	 Snow(cm)	 Rsw(W/m2)
2010-11-14	9.0	139.0	1.0	93.8	999.9	0.5	0.0	144.1
2010-11-15	5.9	159.6	1.2	84.7	1002.9	0.3	0.0	289.1
2010-11-16	7.4	70.1	2.7	89.2	998.8	0.7	0.0	171.6
2010-11-17	11.9	152.6	1.0	90.3	978.4	4.9	0.0	161.4
2010-11-18	6.3	116.5	1.6	84.5	978.8	0.0	0.0	215.2
2010-11-19	8.5	96.8	2.0	86.5	971.0	1.5	0.1	148.1
2010-11-20	10.7	60.1	1.8	80.3	985.0	0.1	0.0	252.6
2010-11-21	6.5	50.8	1.4	87.9	968.4	4.6	1.4	70.8
2010-11-22	6.1	58.8	1.4	84.8	975.5	0.4	0.2	226.6
2010-11-23	4.9	71.5	0.3	91.4	967.8	2.9	1.5	76.7
2010-11-24	7.9	83.9	-0.0	88.9	970.9	0.1	0.0	192.8
2010-11-25	7.2	125.5	-0.5	93.3	982.5	0.0	0.0	201.4
2010-11-26	9.4	213.3	-0.0	86.4	983.3	0.2	0.1	205.8
2010-11-27	6.7	90.4	0.2	93.2	982.8	0.1	0.0	175.3
2010-11-28	7.5	61.3	0.5	92.5	975.0	0.1	0.0	133.0
2010-11-29	3.5	97.6	-0.4	89.1	972.6	0.3	0.2	114.4
2010-11-30	6.9	38.4	0.5	86.2	973.2	1.0	0.0	167.2
2010-12-01	9.1	113.5	-0.2	93.5	965.5	4.5	4.4	103.9
2010-12-02	8.2	179.8	-1.0	96.5	967.1	1.4	1.3	133.7
2010-12-03	9.2	241.3	-0.6	80.1	971.7	0.0	0.0	112.6
2010-12-04	5.2	240.7	-0.2	83.5	978.6	0.0	0.0	176.0
2010-12-05	6.3	71.0	-0.7	77.2	989.9	0.0	0.0	284.9
2010-12-06	11.7	84.6	-2.7	75.9	987.1	0.0	0.0	217.6
2010-12-07	10.0	92.1	-3.7	77.9	987.7	0.0	0.0	93.8
2010-12-08	10.6	91.4	-2.2	94.7	984.4	0.9	0.8	103.6
2010-12-09	12.5	100.0	-2.4	99.8	980.2	1.4	1.2	98.8
2010-12-10	6.0	123.7	-2.0	83.9	984.2	0.1	0.0	285.8
2010-12-11	5.4	281.6	-0.7	85.8	981.5	0.1	0.0	153.8
2010-12-12	6.4	39.3	-0.5	80.2	978.4	0.0	0.0	246.3
2010-12-13	10.2	119.3	-1.5	95.0	963.3	3.9	3.8	74.6
2010-12-14	7.3	205.1	0.4	77.3	973.7	0.0	0.0	303.0
2010-12-15	9.1	348.1	0.5	82.1	979.3	0.3	0.0	263.2
2010-12-16	9.5	344.1	1.0	92.9	968.2	1.4	0.3	137.0
2010-12-17	5.3	296.1	0.4	89.7	978.4	1.5	1.2	175.6
2010-12-18	7.0	305.3	-0.1	87.2	981.5	0.3	0.0	158.0
2010-12-19	6.3	358.1	2.2	89.6	971.1	0.2	0.0	250.9
2010-12-20	10.2	349.8	1.7	90.0	971.9	0.4	0.0	247.2
2010-12-21	11.3	314.2	1.0	88.2	973.5	0.4	0.0	151.8
2010-12-22	6.3	283.0	1.3	76.3	985.6	0.0	0.0	269.6
2010-12-23	4.6	355.8	2.4	86.7	979.4	0.2	0.0	146.3
2010-12-24	4.2	81.9	2.9	84.3	980.2	0.0	0.0	172.9
2010-12-25	8.7	94.2	0.6	89.9	978.0	3.3	1.2	125.1
2010-12-26	4.7	51.2	1.7	81.9	988.4	0.0	0.0	290.7
2010-12-27	13.2	97.9	0.0	92.6	984.2	4.2	3.8	61.1
2010-12-28	6.8	139.9	1.0	93.7	994.1	2.1	2.0	214.0
2010-12-29	9.3	343.4	2.3	91.6	993.6	0.2	0.1	119.2
2010-12-30	5.6	335.8	2.5	90.6	990.5	0.0	0.0	176.1
2010-12-31	4.2	343.4	1.4	92.3	988.2	0.0	0.0	155.0
2011-01-01	4.5	3.4	2.4	88.8	988.6	0.6	0.0	180.8
2011-01-02	8.4	295.2	2.1	91.6	999.6	0.0	0.0	110.2
2011-01-03	6.8	344.6	3.9	86.5	999.9	0.0	0.0	212.0
2011-01-04	7.7	327.9	2.5	93.8	987.8	0.2	0.0	114.7
2011-01-05	6.5	315.6	1.7	88.4	992.9	0.0	0.0	263.0
2011-01-06	7.1	331.1	1.9	93.1	991.4	0.5	0.0	108.1
2011-01-07	7.6	289.6	1.6	87.5	999.4	0.0	0.0	219.9
2011-01-08	5.9	270.6	1.4	83.9	992.5	0.0	0.0	236.2
2011-01-09	5.3	247.2	1.3	77.4	985.4	0.0	0.0	194.0
2011-01-10	5.2	109.9	0.8	73.2	982.4	0.0	0.0	176.0
2011-01-11	6.7	269.3	1.0	79.6	984.7	0.0	0.0	263.1
2011-01-12	7.3	64.4	0.8	79.5	986.1	1.1	0.0	78.2
2011-01-13	11.5	87.9	0.7	80.6	989.9	0.3	0.0	213.5
2011-01-14	11.4	122.8	0.8	72.7	988.6	0.0	0.0	304.7
2011-01-15	3.4	106.0	1.9	66.9	994.4	0.0	0.0	343.7
2011-01-16	6.8	102.1	0.9	76.1	1002.1	0.0	0.0	193.0
2011-01-17	8.7	111.9	0.7	75.9	1002.5	0.0	0.0	195.5
2011-01-18	10.8	131.0	0.7	69.3	996.2	0.0	0.0	285.0
2011-01-19	8.9	107.7	0.6	65.6	995.0	0.0	0.0	256.1
2011-01-20	5.7	125.4	0.2	71.0	993.6	0.0	0.0	170.4
2011-01-21	4.5	35.1	-0.3	76.9	994.6	0.7	0.3	48.0
2011-01-22	8.2	65.4	0.5	74.6	986.0	0.4	0.3	179.6
2011-01-23	5.7	76.7	0.9	86.5	981.7	0.8	0.5	71.6
2011-01-24	4.6	73.9	2.3	88.0	979.6	0.0	0.0	144.0
2011-01-25	7.7	106.3	-0.2	96.2	983.3	5.3	4.8	116.1
2011-01-26	6.7	251.5	0.7	83.4	994.0	0.7	0.3	69.2
2011-01-27	7.1	281.3	1.2	82.5	999.6	0.0	0.0	248.7
2011-01-28	10.7	355.7	2.8	86.7	996.0	0.2	0.0	155.7
2011-01-29	10.8	0.5	3.3	91.8	985.7	1.0	0.0	97.6
2011-01-30	10.6	356.3	3.9	90.8	981.9	2.3	0.0	78.9
2011-01-31	8.5	325.4	2.1	94.1	981.7	0.7	0.0	53.5
2011-02-01	9.3	326.8	2.2	84.7	987.0	0.5	0.0	229.3
2011-02-02	11.1	351.4	2.9	86.1	983.4	1.7	0.0	220.8
2011-02-03	11.6	340.4	2.2	87.9	979.0	1.6	0.0	190.5
2011-02-04	8.1	277.2	1.1	78.8	987.7	0.0	0.0	88.9
2011-02-05	9.5	310.5	1.3	80.7	986.6	0.0	0.0	110.2
2011-02-06	7.5	76.0	1.3	90.5	976.6	2.5	0.6	100.4
2011-02-07	5.7	351.7	1.0	89.8	982.9	0.6	0.6	74.2
2011-02-08	4.8	315.6	1.9	94.9	987.4	0.5	0.0	79.2
2011-02-09	6.8	336.0	2.7	91.2	989.2	0.2	0.0	117.0
2011-02-10	11.1	317.0	3.3	90.4	984.6	0.6	0.0	115.8
2011-02-11	6.4	305.4	2.4	93.3	990.5	0.0	0.0	97.7
2011-02-12	4.2	305.5	2.0	91.8	1002.2	0.0	0.0	174.7
2011-02-13	7.2	70.7	3.7	80.9	986.0	2.4	0.0	30.1
2011-02-14	8.2	354.7	2.6	89.9	967.8	3.5	0.0	78.4
2011-02-15	8.6	313.1	2.4	90.5	976.9	0.2	0.0	111.0
2011-02-16	8.5	302.4	2.4	87.8	985.7	0.2	0.0	125.7
2011-02-17	9.5	327.8	2.7	92.1	995.7	0.5	0.0	82.3
2011-02-18	11.4	329.9	3.2	92.4	992.2	0.7	0.0	59.3
2011-02-19	11.1	286.3	2.5	89.3	990.6	0.4	0.0	79.3
2011-02-20	7.1	284.7	2.5	87.6	993.5	0.0	0.0	103.8
2011-02-21	6.1	39.8	3.1	85.9	1000.1	1.0	0.0	111.2
2011-02-22	8.5	294.0	2.1	89.6	1007.5	0.1	0.0	120.3
2011-02-23	10.3	322.7	2.3	93.6	1004.1	0.1	0.0	54.8
2011-02-24	12.5	334.8	3.3	91.4	985.2	5.0	0.0	81.0
2011-02-25	14.3	319.2	2.8	86.0	982.9	5.3	0.0	128.1
2011-02-26	9.1	315.3	2.3	90.5	988.1	0.0	0.0	136.1
2011-02-27	11.4	342.5	3.7	90.1	993.1	0.2	0.0	38.8
2011-02-28	8.0	347.8	3.7	90.7	992.0	0.2	0.0	65.3
2011-03-01	10.8	355.3	3.8	87.0	990.4	2.6	0.0	66.1
2011-03-02	10.4	327.6	2.7	88.7	988.4	0.0	0.0	184.2
2011-03-03	11.6	344.1	3.2	91.6	981.9	5.2	0.0	47.2
2011-03-04	11.2	304.3	2.8	90.1	978.5	3.5	0.0	48.4
2011-03-05	7.7	294.4	2.3	90.0	988.5	0.3	0.0	91.3
2011-03-06	10.8	316.9	2.9	86.2	973.8	9.0	0.0	49.1
2011-03-07	7.8	314.6	1.7	87.3	985.9	0.2	0.0	82.4
2011-03-08	9.5	328.8	2.6	89.6	985.6	0.3	0.0	51.9
2011-03-09	4.3	78.6	4.8	81.7	979.5	0.1	0.0	91.0
2011-03-10	12.0	331.3	2.6	92.1	965.2	1.7	0.0	41.1
2011-03-11	10.9	302.0	1.3	81.1	980.2	0.1	0.0	146.6
2011-03-12	4.4	12.9	0.4	82.6	994.2	0.0	0.0	59.0
2011-03-13	3.4	269.1	0.9	84.1	1005.3	0.0	0.0	46.2
2011-03-14	8.4	301.7	1.4	78.6	1009.8	0.0	0.0	74.4
2011-03-15	8.0	343.8	3.0	88.8	1007.8	3.1	0.0	50.3
2011-03-16	4.4	14.1	3.9	84.2	999.4	0.1	0.0	43.9
2011-03-17	1.4	144.7	2.6	91.7	995.6	0.0	0.0	61.8
2011-03-18	1.6	184.9	2.2	91.3	995.8	0.0	0.0	119.4
2011-03-19	5.2	104.8	0.8	90.5	991.1	1.8	1.5	87.1
2011-03-20	6.3	94.8	-0.9	88.8	992.1	0.5	0.5	51.5
2011-03-21	8.5	78.5	-0.6	86.2	989.9	0.4	0.2	124.0
2011-03-22	7.3	102.2	-2.9	95.9	987.8	3.5	3.2	33.3
2011-03-23	7.1	82.1	-4.8	94.7	996.3	0.9	0.3	68.5
2011-03-24	9.5	82.4	-5.4	88.9	1002.7	0.0	0.0	87.5
2011-03-25	13.2	74.2	-0.5	92.4	994.7	7.5	2.0	31.2
2011-03-26	10.4	76.4	-1.0	87.0	990.4	0.0	0.0	73.4
2011-03-27	9.2	78.5	-1.6	85.5	996.0	0.0	0.0	61.2
2011-03-28	9.1	76.6	-2.7	86.3	993.9	0.0	0.0	66.3
2011-03-29	13.3	91.7	-2.9	93.1	991.1	4.3	3.0	48.7
2011-03-30	16.3	112.5	-5.0	94.9	984.4	9.0	8.9	13.1
2011-03-31	10.4	109.6	-4.3	95.2	987.7	0.3	0.3	98.6
2011-04-01	7.7	99.9	-4.3	95.3	996.2	0.1	0.0	27.7
2011-04-02	5.4	96.6	-4.0	95.2	996.4	0.0	0.0	61.9
2011-04-03	10.8	94.0	-4.6	88.5	997.6	0.0	0.0	56.8
2011-04-04	6.8	90.3	-2.1	86.2	990.1	0.1	0.0	60.9
2011-04-05	6.5	111.6	-4.3	85.4	986.5	0.5	0.4	71.2
2011-04-06	8.8	90.1	-4.8	82.6	985.7	0.3	0.3	60.8
2011-04-07	5.9	141.9	-4.7	92.2	985.8	4.2	3.9	42.0
2011-04-08	4.9	261.0	-2.5	76.4	988.8	0.0	0.0	29.8
2011-04-09	4.4	77.0	-1.7	70.7	981.6	0.2	0.2	36.7
2011-04-10	11.4	107.9	-8.6	92.5	990.8	6.0	5.4	24.4
2011-04-11	6.5	55.3	-7.8	91.3	1001.5	0.0	0.0	32.4
2011-04-12	11.2	108.2	-5.7	88.0	987.1	3.2	2.9	26.7
2011-04-13	9.1	64.9	-8.2	86.8	985.4	2.1	1.9	19.0
2011-04-14	8.0	58.2	-7.0	82.7	985.1	0.5	0.5	28.9
2011-04-15	7.3	86.9	-12.3	89.0	989.9	3.8	3.8	23.1
2011-04-16	4.1	328.8	-2.0	93.8	983.6	1.5	0.5	26.6
2011-04-17	11.1	94.0	-5.7	91.2	976.7	2.0	1.9	11.2
2011-04-18	9.3	104.6	-9.7	91.6	981.2	1.0	0.8	43.3
2011-04-19	9.3	96.0	-8.2	91.7	980.7	0.0	0.0	33.5
2011-04-20	5.3	325.8	-4.6	88.1	987.6	0.0	0.0	28.7
2011-04-21	6.6	357.8	-0.1	78.8	996.5	0.5	0.0	34.1
2011-04-22	10.2	82.2	1.6	88.8	981.1	1.3	0.0	13.8
2011-04-23	14.6	26.9	0.9	89.3	967.1	7.5	0.0	23.8
2011-04-24	9.1	75.9	-2.0	90.3	975.0	0.7	0.0	18.1
2011-04-25	7.9	72.7	-5.6	88.3	982.6	0.5	0.2	17.0
2011-04-26	14.9	88.8	-10.4	90.8	973.3	7.6	7.1	15.8
2011-04-27	8.6	27.1	-6.7	90.0	979.1	1.7	1.6	20.6
2011-04-28	13.3	314.8	-0.3	89.3	970.8	1.1	0.0	27.9
2011-04-29	11.1	263.6	-0.6	82.0	976.0	0.0	0.0	15.4
2011-04-30	9.1	233.1	-2.2	72.0	984.9	0.0	0.0	25.9
2011-05-01	5.8	78.0	-5.2	78.4	983.6	0.0	0.0	24.9
2011-05-02	7.4	298.1	-2.2	77.8	985.3	0.1	0.0	23.1
2011-05-03	9.7	356.9	-0.9	95.0	960.0	1.1	0.9	14.1
2011-05-04	15.2	90.3	-10.3	91.4	961.1	6.3	5.5	12.7
2011-05-05	6.9	83.0	-9.8	88.6	980.3	0.6	0.5	27.5
2011-05-06	4.2	10.6	-4.0	87.4	980.4	0.0	0.0	14.3
2011-05-07	10.2	91.9	-7.4	90.0	980.6	1.4	1.1	11.1
2011-05-08	7.3	41.4	-4.1	93.5	981.3	0.4	0.2	15.3
2011-05-09	10.7	102.7	-7.8	92.9	983.2	2.3	1.9	22.7
2011-05-10	8.9	73.0	-10.0	91.4	993.3	0.0	0.0	40.8
2011-05-11	4.9	56.5	-9.6	91.7	1005.0	0.0	0.0	22.4
2011-05-12	6.3	15.7	-2.1	94.3	1005.7	0.0	0.0	16.7
2011-05-13	1.6	209.0	-2.5	95.0	1010.7	0.0	0.0	22.0
2011-05-14	7.9	331.5	1.5	92.3	1013.3	1.0	0.0	7.8
2011-05-15	14.4	1.3	3.4	85.6	1006.1	2.8	0.0	9.6
2011-05-16	12.6	345.6	1.2	93.2	997.8	1.6	0.0	6.2
2011-05-17	12.6	351.8	1.4	93.5	985.8	9.7	0.0	6.9
2011-05-18	5.4	332.4	-0.4	92.9	975.3	2.2	0.0	7.2
2011-05-19	4.5	72.9	-3.1	89.2	979.9	0.5	0.0	10.9
2011-05-20	10.7	98.2	-8.4	92.6	981.3	2.0	1.6	14.5
2011-05-21	6.5	250.6	-3.8	93.3	988.9	0.0	0.0	8.3
2011-05-22	7.1	311.7	-1.6	88.0	988.3	0.0	0.0	8.7
2011-05-23	8.9	16.7	0.6	87.0	978.4	1.1	0.7	7.3
2011-05-24	2.1	63.5	0.5	83.2	982.9	1.1	0.9	5.8
2011-05-25	4.3	326.2	-1.1	89.6	987.5	0.6	0.4	4.0
2011-05-26	10.7	340.2	1.4	91.6	992.8	0.3	0.0	3.7
2011-05-27	11.8	353.1	2.3	91.2	984.9	0.6	0.0	6.5
2011-05-28	13.7	325.9	1.0	86.7	986.9	0.1	0.0	4.3
2011-05-29	10.3	338.4	1.3	93.1	1001.3	0.7	0.0	5.0
2011-05-30	14.8	0.8	2.1	86.4	995.7	2.6	0.0	6.6
2011-05-31	6.2	358.2	-0.9	91.2	991.9	0.0	0.0	7.4
2011-06-01	13.3	95.2	-9.4	92.0	990.9	3.7	2.2	5.2
2011-06-02	6.8	83.1	-9.2	91.0	1005.6	0.0	0.0	10.6
2011-06-03	8.5	313.7	-1.6	96.7	1000.3	0.2	0.1	4.7
2011-06-04	8.5	293.0	-2.0	96.7	981.8	8.2	7.8	5.0
2011-06-05	7.1	135.7	-9.9	91.6	988.0	9.2	8.6	3.4
2011-06-06	10.6	138.9	-8.9	92.3	1001.6	6.0	5.8	3.1
2011-06-07	6.4	62.4	-8.1	92.8	1009.9	0.0	0.0	8.0
2011-06-08	8.6	282.4	-3.5	95.1	1007.9	0.0	0.0	4.6
2011-06-09	6.7	283.8	-3.4	94.8	1006.5	0.0	0.0	5.2
2011-06-10	5.1	81.5	-7.1	92.1	1001.9	0.0	0.0	11.4
2011-06-11	8.1	84.5	-6.8	92.3	994.4	0.2	0.0	3.5
2011-06-12	8.0	103.9	-6.2	93.8	992.8	1.1	0.9	4.6
2011-06-13	8.6	91.1	-7.2	92.2	997.2	0.5	0.3	6.1
2011-06-14	11.8	97.7	-9.2	92.2	994.3	7.6	6.9	4.7
2011-06-15	7.9	86.4	-10.5	89.1	1000.6	1.1	0.8	4.6
2011-06-16	9.7	89.3	-11.2	88.1	1001.2	7.9	9.2	4.6
2011-06-17	11.2	96.0	-11.6	88.5	1001.2	1.3	1.1	4.7
2011-06-18	5.8	94.3	-12.4	85.9	1008.3	0.0	0.0	4.7
2011-06-19	6.7	108.1	-12.4	84.5	1003.8	0.0	0.0	6.8
2011-06-20	7.6	62.1	-8.5	86.2	981.6	0.8	0.7	4.4
2011-06-21	7.9	109.2	-9.7	91.7	971.8	2.4	1.9	4.7
2011-06-22	8.9	50.9	-4.0	94.3	972.9	4.0	2.6	4.6
2011-06-23	8.3	91.0	-13.3	89.3	966.0	3.6	3.1	4.7
2011-06-24	5.6	338.3	-8.6	92.3	981.0	0.9	0.7	4.8
2011-06-25	12.0	328.7	0.5	95.3	972.7	2.4	0.2	3.8
2011-06-26	10.2	339.5	-1.8	85.9	973.6	0.0	0.0	5.0
2011-06-27	10.9	299.6	-4.0	78.9	973.8	0.5	0.3	4.3
2011-06-28	11.1	315.5	-1.0	94.4	971.7	0.4	0.0	3.7
2011-06-29	7.8	264.1	-6.1	69.9	982.4	0.0	0.0	6.6
2011-06-30	7.7	229.8	-8.3	72.4	991.9	1.4	1.2	4.4
2011-07-01	4.0	73.2	-11.3	63.9	1008.3	0.0	0.0	7.3
2011-07-02	7.5	343.9	-4.3	86.1	1002.8	0.0	0.0	6.1
2011-07-03	5.9	329.6	-1.1	96.5	992.7	0.5	0.0	7.4
2011-07-04	5.0	291.2	-2.4	92.2	995.5	0.0	0.0	6.9
2011-07-05	4.1	340.3	-2.2	94.9	997.1	0.0	0.0	5.1
2011-07-06	2.6	102.7	-4.2	78.4	1002.4	0.0	0.0	10.6
2011-07-07	6.4	67.3	-7.6	77.6	999.4	0.0	0.0	8.9
2011-07-08	1.7	84.5	-7.8	83.8	1000.3	0.0	0.0	6.4
2011-07-09	9.0	91.6	-11.7	85.0	1001.6	0.5	0.4	9.3
2011-07-10	6.0	40.4	-11.2	82.6	1005.2	0.0	0.0	7.0
2011-07-11	6.9	315.6	-5.7	85.0	996.1	0.0	0.0	7.5
2011-07-12	3.0	234.4	-6.7	90.5	989.8	0.0	0.0	8.8
2011-07-13	4.3	262.0	-4.5	85.4	989.2	0.0	0.0	7.2
2011-07-14	5.1	308.6	-5.4	91.0	984.2	0.5	0.5	7.8
2011-07-15	8.7	83.0	-13.4	88.6	989.5	2.2	1.6	6.5
2011-07-16	7.3	286.5	-4.0	93.7	985.3	2.4	1.5	7.2
2011-07-17	11.3	90.6	-11.8	90.1	986.6	5.3	3.8	7.7
2011-07-18	6.7	47.5	-10.8	88.9	996.2	0.9	0.7	8.7
2011-07-19	6.3	280.4	-4.3	95.2	982.3	0.0	0.0	8.6
2011-07-20	14.4	91.1	-12.2	89.5	983.6	6.2	5.3	7.8
2011-07-21	20.6	84.0	-18.8	84.8	984.2	6.8	5.6	7.5
2011-07-22	13.5	88.8	-19.5	84.2	990.2	4.9	4.2	10.5
2011-07-23	13.1	85.6	-18.8	84.7	989.5	8.4	7.5	8.9
2011-07-24	8.8	82.9	-16.5	85.1	1001.4	0.0	0.0	11.0
2011-07-25	2.8	98.7	-14.5	87.4	1007.0	0.0	0.0	13.4
2011-07-26	3.9	249.1	-8.4	89.5	1008.7	0.0	0.0	9.7
2011-07-27	4.9	87.7	-11.1	83.4	1017.5	0.0	0.0	12.0
2011-07-28	7.6	8.0	-12.4	82.9	1019.0	0.7	0.5	13.8
2011-07-29	10.4	96.6	-14.3	86.8	1010.3	4.6	3.5	20.3
2011-07-30	5.3	84.4	-12.1	84.8	1015.9	0.3	0.1	24.5
2011-07-31	3.2	225.4	-9.5	83.5	1006.7	0.0	0.0	14.4
2011-08-01	8.6	75.9	-18.3	82.8	1006.7	1.1	0.9	25.1
2011-08-02	4.2	19.1	-16.8	84.2	1009.1	0.0	0.0	18.3
2011-08-03	5.1	76.9	-16.7	84.6	1008.6	0.0	0.0	38.1
2011-08-04	1.6	66.3	-17.7	81.6	1009.1	0.0	0.0	19.9
2011-08-05	6.7	299.7	-13.9	87.4	1013.8	0.3	0.2	21.5
2011-08-06	4.4	235.1	-5.4	87.6	1011.3	0.0	0.0	23.1
2011-08-07	4.3	289.6	-4.7	85.5	1019.9	0.0	0.0	33.4
2011-08-08	5.7	290.8	-2.3	88.6	1022.6	0.0	0.0	35.6
2011-08-09	6.0	324.5	-3.9	90.1	1014.1	0.0	0.0	27.1
2011-08-10	5.5	132.8	-3.2	92.5	979.9	2.1	1.4	17.2
2011-08-11	9.3	75.2	-10.0	88.9	975.9	2.6	2.2	25.0
2011-08-12	6.0	57.0	-12.3	86.4	993.7	1.2	1.0	22.9
2011-08-13	2.0	48.9	-10.6	85.8	997.7	0.0	0.0	27.9
2011-08-14	6.9	50.7	-12.7	78.0	1002.3	0.4	0.3	27.9
2011-08-15	3.0	69.3	-12.9	78.5	1005.7	0.0	0.0	30.8
2011-08-16	6.4	339.5	-7.6	88.1	1003.5	1.1	0.6	40.3
2011-08-17	12.1	344.3	-2.1	94.5	986.9	3.6	3.3	30.0
2011-08-18	5.1	30.3	-7.1	93.2	987.3	0.2	0.0	34.2
2011-08-19	2.8	95.7	-10.7	89.4	1012.9	1.2	1.1	50.3
2011-08-20	7.0	331.2	-7.2	90.7	1012.8	0.0	0.0	50.3
2011-08-21	3.0	325.0	-0.9	94.7	1003.9	0.0	0.0	35.2
2011-08-22	8.5	352.2	0.9	86.8	999.4	0.9	0.0	44.8
2011-08-23	10.4	332.1	-0.8	89.0	986.0	0.2	0.0	30.8
2011-08-24	6.8	280.8	-4.4	88.3	981.7	0.1	0.0	40.6
2011-08-25	5.7	229.9	-4.3	84.8	993.6	0.0	0.0	34.0
2011-08-26	2.6	313.7	-5.0	90.9	1005.3	0.0	0.0	49.3
2011-08-27	6.0	327.0	-2.3	94.9	1005.5	0.0	0.0	42.1
2011-08-28	3.0	130.6	-4.9	89.3	1004.8	0.0	0.0	55.0
2011-08-29	3.5	344.1	-7.9	72.9	1005.5	0.0	0.0	72.7
2011-08-30	8.0	332.9	-5.7	85.7	1005.9	0.0	0.0	47.4
2011-08-31	6.0	326.3	-2.1	93.7	1006.5	0.2	0.0	50.4
2011-09-01	13.3	6.7	1.2	86.9	997.6	5.1	0.0	33.1
2011-09-02	11.3	354.3	1.4	91.0	991.0	6.9	0.0	33.8
2011-09-03	9.9	75.4	-0.6	88.0	994.7	4.2	3.0	53.4
2011-09-04	16.0	86.7	-8.8	92.4	995.7	9.8	8.6	51.8
2011-09-05	5.5	53.0	-8.9	91.7	997.4	5.5	5.1	67.0
2011-09-06	3.1	144.1	-6.4	92.4	992.3	0.2	0.1	49.8
2011-09-07	8.4	269.3	-7.2	91.8	990.3	0.0	0.0	84.0
2011-09-08	3.3	304.8	-7.4	87.2	995.0	0.0	0.0	59.7
2011-09-09	6.8	297.7	-9.2	87.4	993.6	0.1	0.0	71.1
2011-09-10	7.8	304.5	-5.5	87.9	993.8	0.0	0.0	55.8
2011-09-11	10.4	356.3	-1.0	88.9	990.4	0.0	0.0	78.5
2011-09-12	14.1	9.8	-0.6	96.3	979.4	3.5	3.1	77.9
2011-09-13	7.7	50.0	-9.8	90.7	994.9	4.6	4.1	79.9
2011-09-14	9.7	27.1	-4.5	94.1	996.6	7.2	6.5	58.8
2011-09-15	4.3	42.5	-2.1	96.7	988.5	0.6	0.0	72.4
2011-09-16	15.9	83.8	-13.1	89.6	976.0	12.5	11.3	41.2
2011-09-17	8.1	80.7	-14.7	88.4	975.4	4.9	4.2	79.0
2011-09-18	4.0	8.9	-5.3	94.7	977.8	0.5	0.4	89.3
2011-09-19	5.4	284.5	-10.1	91.6	988.3	0.0	0.0	83.5
2011-09-20	8.3	88.0	-14.5	88.4	1001.2	0.5	0.4	113.9
2011-09-21	9.1	278.8	-8.1	93.0	1001.2	0.0	0.0	93.9
2011-09-22	8.9	254.4	-7.5	93.3	998.2	0.0	0.0	147.1
2011-09-23	8.8	312.3	-2.3	96.4	1001.5	0.0	0.0	90.5
2011-09-24	18.9	4.2	0.2	96.0	980.6	7.7	5.8	94.0
2011-09-25	8.7	301.6	-6.3	87.1	982.4	4.2	3.5	126.5
2011-09-26	11.6	300.0	-5.1	88.9	987.1	2.8	3.1	86.9
2011-09-27	13.5	250.1	-12.1	88.8	997.5	2.4	1.8	119.6
2011-09-28	9.8	273.4	-3.3	93.2	1001.0	0.0	0.0	88.1
2011-09-29	8.5	90.6	-7.0	90.7	995.1	0.0	0.0	107.4
2011-09-30	3.6	236.8	-7.5	87.2	1000.3	0.0	0.0	143.9
2011-10-01	2.8	23.1	-6.5	84.7	999.1	0.0	0.0	136.4
2011-10-02	3.5	276.0	-6.2	85.0	1003.1	0.0	0.0	119.0
2011-10-03	2.2	314.8	-5.8	87.1	1002.6	0.0	0.0	149.1
2011-10-04	3.7	260.3	-4.2	81.2	1006.1	0.0	0.0	201.6
2011-10-05	4.8	145.9	-1.4	65.0	1008.3	0.0	0.0	189.9
2011-10-06	8.3	323.0	-4.1	90.8	1009.5	0.0	0.0	121.3
2011-10-07	10.6	323.0	-0.4	94.9	1008.4	0.0	0.0	104.6
2011-10-08	14.3	338.6	1.1	92.3	1002.5	1.0	0.0	77.5
2011-10-09	12.0	351.1	2.1	91.2	991.7	1.9	0.0	54.2
2011-10-10	8.3	319.9	-0.7	95.4	984.4	0.5	0.0	74.6
2011-10-11	7.2	298.2	-1.5	92.5	986.5	0.4	0.0	104.2
2011-10-12	8.7	319.9	-1.3	93.9	983.0	0.2	0.0	94.9
2011-10-13	4.9	340.3	-0.8	96.2	967.7	1.4	0.7	121.8
2011-10-14	7.5	105.0	-5.7	92.9	975.7	4.9	4.1	110.6
2011-10-15	8.8	333.6	-3.3	86.1	986.2	0.5	0.2	146.3
2011-10-16	10.2	356.0	0.4	92.6	980.4	11.5	8.1	136.7
2011-10-17	10.1	318.7	-0.4	90.6	986.4	2.4	0.0	131.9
2011-10-18	11.9	357.1	1.5	91.7	986.5	2.8	0.0	81.5
2011-10-19	13.4	354.1	0.7	88.8	969.9	2.8	0.0	159.0
2011-10-20	11.4	341.0	-0.5	93.5	968.4	0.2	0.0	89.1
2011-10-21	7.6	304.4	-1.1	92.4	968.6	0.2	0.0	133.4
2011-10-22	8.5	309.3	-1.0	89.2	973.8	0.2	0.0	125.0
2011-10-23	11.7	316.7	-0.5	96.3	968.3	2.9	1.8	128.7
2011-10-24	10.0	277.4	-1.5	85.9	975.3	0.0	0.0	149.9
2011-10-25	9.2	321.8	-0.5	89.4	982.8	0.5	0.0	147.9
2011-10-26	12.9	323.7	0.3	91.6	991.0	2.5	0.0	114.4
2011-10-27	9.3	339.4	-0.0	96.2	989.1	3.1	0.0	117.3
2011-10-28	6.9	343.2	0.7	91.4	989.2	0.0	0.0	161.9
